"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"404","2015-01-30 14:16:10","2015-01-30 14:22:54","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","868","Subscriber","1985","1"
"318","2015-01-30 14:27:21","2015-01-30 14:32:40","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","948","Customer","1962","2"
"680","2015-01-30 14:30:03","2015-01-30 14:41:24","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","887","Subscriber","1979","1"
"494","2015-01-30 14:32:19","2015-01-30 14:40:34","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","637","Customer","1970","1"
"793","2015-01-30 14:34:07","2015-01-30 14:47:20","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","857","Customer","1970","1"
"395","2015-01-30 14:44:27","2015-01-30 14:51:02","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","926","Customer","1980","1"
"115","2015-01-30 14:48:25","2015-01-30 14:50:21","141","Kendall Street","42.363560158429884","-71.08216792345047","107","Ames St at Main St","42.3625","-71.08822","1313","Customer","1993","1"
"303","2015-01-30 14:49:03","2015-01-30 14:54:06","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","1324","Subscriber","1994","1"
"786","2015-01-30 14:50:24","2015-01-30 15:03:30","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","871","Subscriber","1992","1"
"271","2015-01-30 15:08:08","2015-01-30 15:12:39","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","857","Subscriber","1990","1"
"512","2015-01-30 15:13:16","2015-01-30 15:21:48","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","860","Subscriber","1958","2"
"306","2015-01-30 15:15:04","2015-01-30 15:20:10","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","857","Subscriber","1990","1"
"592","2015-01-30 15:26:11","2015-01-30 15:36:03","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","860","Subscriber","1958","2"
"626","2015-01-30 15:44:16","2015-01-30 15:54:43","107","Ames St at Main St","42.3625","-71.08822","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1324","Subscriber","1987","1"
"866","2015-01-30 15:47:30","2015-01-30 16:01:56","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","886","Customer","1960","1"
"344","2015-01-30 15:51:45","2015-01-30 15:57:30","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","634","Customer","1982","1"
"199","2015-01-30 16:05:15","2015-01-30 16:08:35","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1094","Subscriber","1996","1"
"1111","2015-01-30 16:05:25","2015-01-30 16:23:57","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","766","Customer","1969","2"
"212","2015-01-30 16:06:20","2015-01-30 16:09:52","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","638","Customer","1984","2"
"456","2015-01-30 16:07:36","2015-01-30 16:15:13","141","Kendall Street","42.363560158429884","-71.08216792345047","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","797","Subscriber","1985","1"
"405","2015-01-30 16:08:11","2015-01-30 16:14:56","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","860","Customer","1974","1"
"242","2015-01-30 16:24:02","2015-01-30 16:28:05","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","115","Porter Square Station","42.387995","-71.119084","1075","Subscriber","1966","1"
"176","2015-01-30 16:24:38","2015-01-30 16:27:35","107","Ames St at Main St","42.3625","-71.08822","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","767","Customer","1988","1"
"765","2015-01-30 16:24:48","2015-01-30 16:37:33","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","983","Subscriber","1985","2"
"232","2015-01-30 16:28:50","2015-01-30 16:32:42","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","862","Subscriber","1980","1"
"262","2015-01-30 16:34:09","2015-01-30 16:38:31","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1268","Subscriber","1989","1"
"407","2015-01-30 16:36:41","2015-01-30 16:43:29","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1266","Subscriber","1978","1"
"805","2015-01-30 16:37:23","2015-01-30 16:50:48","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","898","Customer","1978","1"
"298","2015-01-30 16:41:48","2015-01-30 16:46:47","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","706","Customer","1988","1"
"876","2015-01-30 16:43:01","2015-01-30 16:57:37","143","EF - North Point Park","42.369885","-71.069957","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","702","Subscriber","1980","1"
"320","2015-01-30 16:43:46","2015-01-30 16:49:07","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","660","Subscriber","1980","2"
"269","2015-01-30 16:50:57","2015-01-30 16:55:26","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1076","Customer","1988","1"
"179","2015-01-30 16:51:49","2015-01-30 16:54:49","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","660","Subscriber","1985","1"
"573","2015-01-30 16:58:10","2015-01-30 17:07:44","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","676","Subscriber","1973","1"
"267","2015-01-30 17:00:39","2015-01-30 17:05:06","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","660","Subscriber","1985","1"
"699","2015-01-30 17:02:44","2015-01-30 17:14:23","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1094","Customer","1991","1"
"1692","2015-01-30 17:07:31","2015-01-30 17:35:44","117","Binney St / Sixth St","42.366095","-71.086388","142","Alewife Station at Russell Field","42.396105","-71.139459","642","Subscriber","1969","1"
"492","2015-01-30 17:10:22","2015-01-30 17:18:35","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1089","Subscriber","1988","1"
"401","2015-01-30 17:14:42","2015-01-30 17:21:23","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","908","Subscriber","1988","1"
"529","2015-01-30 17:15:57","2015-01-30 17:24:47","107","Ames St at Main St","42.3625","-71.08822","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","770","Customer","1978","1"
"537","2015-01-30 17:17:37","2015-01-30 17:26:35","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","886","Subscriber","1982","2"
"183","2015-01-30 17:19:52","2015-01-30 17:22:55","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","638","Subscriber","1983","1"
"229","2015-01-30 17:20:33","2015-01-30 17:24:23","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","813","Subscriber","1986","1"
"394","2015-01-30 17:20:47","2015-01-30 17:27:22","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","658","Customer","1974","1"
"232","2015-01-30 17:21:34","2015-01-30 17:25:26","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","706","Customer","1984","1"
"390","2015-01-30 17:24:05","2015-01-30 17:30:36","115","Porter Square Station","42.387995","-71.119084","140","Danehy Park","42.388966","-71.132788","1075","Customer","1979","1"
"997","2015-01-30 17:27:47","2015-01-30 17:44:25","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","670","Subscriber","1977","1"
"727","2015-01-30 17:27:48","2015-01-30 17:39:56","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1275","Subscriber","1978","1"
"469","2015-01-30 17:29:43","2015-01-30 17:37:33","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","857","Subscriber","1991","2"
"305","2015-01-30 17:29:47","2015-01-30 17:34:53","141","Kendall Street","42.363560158429884","-71.08216792345047","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","896","Subscriber","1972","1"
"241","2015-01-30 17:33:24","2015-01-30 17:37:25","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","639","Subscriber","1968","1"
"238","2015-01-30 17:38:12","2015-01-30 17:42:10","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1310","Customer","1992","2"
"558","2015-01-30 17:38:15","2015-01-30 17:47:34","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","984","Subscriber","1985","2"
"293","2015-01-30 17:43:20","2015-01-30 17:48:13","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","737","Subscriber","1968","1"
"262","2015-01-30 17:44:22","2015-01-30 17:48:44","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1312","Subscriber","1991","1"
"387","2015-01-30 17:44:56","2015-01-30 17:51:24","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1271","Subscriber","1985","1"
"281","2015-01-30 17:45:11","2015-01-30 17:49:53","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","871","Customer","1956","1"
"295","2015-01-30 17:46:05","2015-01-30 17:51:01","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","736","Subscriber","1985","1"
"415","2015-01-30 17:49:21","2015-01-30 17:56:17","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","948","Subscriber","1985","1"
"771","2015-01-30 17:51:09","2015-01-30 18:04:01","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","107","Ames St at Main St","42.3625","-71.08822","770","Customer","1978","1"
"316","2015-01-30 17:52:12","2015-01-30 17:57:28","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","676","Subscriber","1979","1"
"664","2015-01-30 17:53:06","2015-01-30 18:04:11","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","637","Subscriber","1995","1"
"661","2015-01-30 17:55:32","2015-01-30 18:06:33","115","Porter Square Station","42.387995","-71.119084","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","796","Subscriber",\N,"0"
"727","2015-01-30 17:55:44","2015-01-30 18:07:51","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","966","Customer","1974","2"
"412","2015-01-30 17:56:32","2015-01-30 18:03:24","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","871","Customer","1980","1"
"548","2015-01-30 17:57:47","2015-01-30 18:06:55","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","766","Subscriber","1968","1"
"219","2015-01-30 17:57:52","2015-01-30 18:01:32","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","736","Customer","1972","1"
"767","2015-01-30 18:02:36","2015-01-30 18:15:23","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","813","Subscriber","1984","1"
"169","2015-01-30 18:03:51","2015-01-30 18:06:40","143","EF - North Point Park","42.369885","-71.069957","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","732","Subscriber","1984","1"
"163","2015-01-30 18:04:03","2015-01-30 18:06:46","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1310","Customer","1992","2"
"1267","2015-01-30 18:04:51","2015-01-30 18:25:58","143","EF - North Point Park","42.369885","-71.069957","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","784","Subscriber","1986","1"
